Apple ID,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
1855,-1.67007,1.87646,-0.217711,1.95418,-1.33627,-2.644,1.38906,good
1856,-1.7917,-1.33342,-0.540639,1.64983,0.0115698,2.30203,-0.160666,bad
1857,-1.87775,-1.36919,2.17324,2.0654,1.96743,0.167085,-0.83136,good
1858,-0.303611,-2.97636,-0.348593,1.13427,1.03155,-1.26365,2.52417,good
1859,3.34204,-2.28411,0.110331,1.77379,2.40538,-0.989198,4.12736,good
1860,0.734629,-0.87674,-2.19278,0.868513,1.65288,2.11474,-1.07587,bad
1861,0.0310804,-0.643968,1.84742,-1.50695,-3.0342,2.03174,-0.312796,good
1862,0.249423,-0.809502,-4.1136,3.27821,-0.738682,2.66367,0.689321,bad
1863,-1.0351,1.91212,-0.708496,2.29087,0.885247,-0.280143,-1.78639,good
1864,0.461166,-4.70198,2.27219,1.4337,1.23532,2.79082,0.700071,good
1865,0.10876,-1.94553,0.274103,0.327996,-2.26976,0.158133,-1.61175,bad
1866,-2.49692,-0.203405,0.580432,3.31488,-4.18221,3.55016,-4.95092,bad
1867,-1.38749,-1.92,-0.838594,2.17248,1.27837,1.95431,3.41805,bad
1868,-1.65451,-1.34956,3.23561,0.308571,-0.509226,1.50071,3.34211,good
1869,0.127173,-1.22218,-2.69606,1.10027,0.749774,1.6282,0.676822,bad
1870,2.31943,0.644981,-2.18541,2.67626,1.75396,-0.382959,4.59579,good
1871,-2.96477,-0.187183,3.18606,0.379488,1.99917,-1.8606,-4.49239,good
1872,1.22027,-1.81311,-2.82526,0.593482,2.36404,2.25664,-0.550468,bad
1873,-1.96475,-1.50515,-1.0661,1.5706,-1.20117,3.84135,-3.92259,bad
1874,-4.85327,-2.79357,0.327411,1.26621,0.385904,4.80172,0.284448,bad
1875,-0.725287,-1.13647,2.6697,0.4983,-0.52252,1.70994,1.13743,good
1876,-1.38505,-0.0945552,-2.84989,1.52071,0.839114,2.23051,-0.402379,bad
1877,1.07768,-0.556639,-1.22885,-0.42377,1.16705,-0.058015,1.63161,good
1878,-1.99019,-2.16206,-3.20851,-1.12572,4.33646,2.99789,1.35094,bad
1879,-2.61596,0.921263,-2.52116,0.312473,-1.17877,2.24009,0.293621,bad
1880,-2.96433,-0.634887,-0.121422,2.54645,1.87031,2.42505,1.29347,bad
1881,-0.499744,-1.13807,0.508688,1.3219,0.580225,-2.54918,1.00375,good
1882,-0.385291,0.429851,-2.41858,2.84647,3.77474,-0.829804,-2.85162,good
1883,-3.56678,2.14883,-0.152948,-0.821547,1.40236,-0.436948,-0.757242,bad
1884,-2.75108,-1.27252,-1.79148,1.67951,-0.714575,3.84518,-0.459299,bad
1885,-1.74184,0.50549,0.931158,-1.93732,-1.01436,1.37023,-2.58908,good
1886,-1.59648,-1.27431,1.07196,3.17002,-4.22758,0.469195,0.227169,bad
1887,-0.805784,-1.74393,0.454462,-2.8372,2.27589,-0.857041,1.3971,good
1888,-0.84649,0.291283,0.410923,1.31848,-0.243244,-1.24482,-0.138584,bad
1889,-1.48321,0.383227,-1.61228,1.42834,1.63944,1.15753,-1.04727,good
1890,1.1073,-0.928861,-2.56037,2.85287,-0.968942,-0.608933,-1.20375,bad
1891,0.594159,-0.134961,-2.03199,3.02653,-1.62293,-0.754999,0.35964,good
1892,-1.25667,-3.53687,3.52984,0.325473,0.847677,1.88114,-0.679389,good
1893,1.45754,-1.0881,-0.718263,-2.04692,2.71724,-0.235078,1.12699,good
1894,-0.562617,-1.5911,0.947333,-0.583822,0.555165,2.3774,-2.20869,good
1895,-0.320493,-1.18878,-0.235381,2.21715,-1.18397,-1.25494,-1.63235,bad
1896,-2.72715,-0.448959,-0.198944,0.399503,2.69226,0.666869,0.685409,bad
1897,-1.00659,-0.906543,-3.34199,-0.521833,3.32774,4.39889,-2.44948,bad
1898,-1.06419,0.0555648,-0.860757,1.71776,-3.3398,0.907997,1.94342,bad
1899,3.66075,-4.13567,-3.2457,0.39214,3.64802,0.770487,-1.91179,good
1900,1.36846,-3.33668,-2.61489,3.09966,0.207259,-0.441297,-0.3216,good
1901,2.04787,-4.87352,1.14498,0.503413,3.85553,-1.61382,3.23269,good
1902,-3.05175,-2.01178,-1.16272,1.66678,-0.951237,2.95982,0.876719,bad
1903,-3.09595,-1.78967,3.19997,0.622973,2.3918,-0.0263304,-1.1228,good
1904,3.2993,-1.79459,-4.91897,-1.07093,2.36058,0.544738,-0.587674,bad
1905,-1.29146,-1.67201,-0.746471,2.84684,-2.52228,2.22513,-0.180187,bad
1906,0.538071,-2.58377,-0.373151,2.60792,1.74485,2.85164,-1.45531,good
1907,-0.427542,-0.310592,-0.842202,0.0495832,-1.48409,0.238909,-1.01675,bad
1908,0.763598,-1.42913,-0.340217,1.65892,-1.25198,1.42464,0.842211,bad
1909,1.41187,-0.131128,-4.54711,3.19463,-1.43509,1.04223,0.0333847,good
1910,3.37518,0.86627,-2.62497,0.913563,-2.32967,1.99637,0.575495,good
1911,-1.23422,-0.242814,0.0899916,1.52591,0.814106,0.186102,-2.55369,good
1912,-0.840498,-2.30695,0.0676968,1.94392,-0.464824,0.895223,-1.33348,bad
1913,1.57429,0.745976,-0.571435,0.0501962,3.4996,-1.84371,0.0155233,bad
1914,2.47316,-4.47583,-1.00237,2.57735,4.98603,-1.95093,1.34021,good
1915,-0.953476,0.615833,-3.58426,1.18966,-1.12944,0.338342,-1.45388,bad
1916,-0.0939394,0.139871,0.645932,-0.358963,-0.525482,1.85833,1.05495,good
1917,-0.500907,-1.51559,0.518895,-0.747128,2.03252,-2.22071,0.527633,good
1918,-0.585695,-0.905698,1.23222,-0.199456,3.48045,-2.88333,3.6008,good
1919,-0.694597,-5.34308,5.86236,1.16224,2.29446,1.64054,0.896419,good
1920,-0.808597,-2.06736,-1.93731,1.45827,-1.08728,-0.4251,0.46038,good
1921,-3.38107,-2.62176,3.18734,2.04388,3.06244,-0.363866,0.57064,good
1922,1.45747,-0.466284,-2.33991,1.00358,-1.39122,-0.647498,-1.6188,bad
1923,-2.12567,-0.376317,2.9565,1.23327,0.485447,-0.0594278,1.43633,good
1924,0.872366,0.173314,-0.190436,0.138101,2.87231,-1.7574,2.02409,good
1925,-0.0742652,-0.922034,0.988268,-0.238597,1.74309,-2.18817,0.483902,bad
1926,0.919371,-3.10299,-0.153153,2.54186,0.752276,-1.9183,0.376596,good
1927,-2.51361,-0.508219,-0.231117,-1.94316,0.666357,-1.93607,-1.39415,good
1928,-3.49109,-2.45901,1.46674,-0.035263,1.84006,2.45819,-2.84015,bad
1929,-1.37868,-0.342359,0.705052,1.37664,-1.69019,-1.38684,1.00195,bad
1930,0.888574,-2.70613,0.87433,0.774149,1.57106,-1.58927,3.39938,good
1931,2.40565,-1.58752,-3.34874,2.979,-4.68848,4.61518,-6.95546,bad
1932,-1.12529,-1.84545,0.548018,-2.16244,4.83088,-2.31496,2.06945,good
1933,-1.35283,-1.77562,2.74124,-0.892614,0.286593,1.35247,-0.439552,good
1934,1.69365,-3.45419,-3.32747,-0.352645,3.31176,2.56522,1.65688,bad
1935,-0.699261,-1.25974,3.06994,-2.22239,0.453899,1.66495,-1.50758,good
1936,-2.22219,0.251996,-1.29607,0.0395305,-2.12217,2.18163,0.701928,bad
1937,-0.294543,1.56802,-0.0805916,-0.58258,0.690706,-1.8044,-0.163211,good
1938,0.770098,-2.38282,-3.3069,0.374404,1.9827,1.9336,2.62675,bad
1939,-0.701007,-0.566162,-0.642784,1.22271,1.11598,-0.382662,0.956782,bad
1940,1.13163,0.920815,-4.10668,2.09365,-1.95144,0.943219,-0.81566,bad
1941,2.50758,-3.54439,2.90964,3.74023,-4.43323,-3.99886,-0.884883,bad
1942,1.30561,-1.20464,0.288753,0.806546,-0.4065,-1.02009,1.50093,good
1943,0.783393,-0.782197,-0.177543,1.21764,-1.44114,-0.454873,-2.14865,bad
1944,-0.906896,-0.0477739,0.269011,1.70733,0.0950072,0.528757,0.24133,good
1945,0.941632,-2.83514,-1.48472,2.56741,-2.48789,-1.26909,-3.16864,bad
1946,2.19317,0.430661,-2.22204,1.62124,-0.577166,0.352711,0.578838,good
1947,3.7104,-3.06733,-3.06799,1.92886,1.9069,1.02775,1.38561,good
1948,1.56208,1.87343,-1.58841,1.34917,-1.11633,-0.39939,0.420271,good
1949,-0.588102,-0.910438,-0.450409,1.42368,0.787306,0.0225287,1.72609,bad
1950,-0.93382,0.145143,-3.41954,-1.52372,0.277348,4.78114,-0.281978,bad
1951,-1.6022,-2.23405,-1.44526,1.42162,-0.559611,2.00662,2.50169,bad
1952,0.037375,1.38984,-0.244111,1.48667,-2.87137,-1.43705,-0.353435,good
1953,-0.260982,-1.6781,-1.70759,1.77917,0.902481,1.69286,1.34274,bad
1954,0.485271,-0.00921107,-4.02883,0.804455,1.06999,4.01854,0.554639,bad
1955,-3.56594,-2.87064,0.86966,1.10926,4.23404,3.1448,4.37128,bad
1956,-3.28876,0.0659903,1.19637,2.31342,-1.00535,0.227669,2.50374,bad
1957,0.558271,-4.28758,3.23408,1.71339,1.85174,0.900321,-1.42523,good
1958,-2.77588,-0.680914,0.727236,0.281705,2.65043,0.0944299,2.8607,bad
1959,-3.16312,-0.123304,-0.202617,2.20635,-1.49439,3.44736,0.0115115,bad
1960,-1.27862,-1.91367,1.64052,1.51286,-0.644016,1.82338,-0.011438,good
1961,-2.63687,0.711026,0.577419,1.51966,2.25103,-1.05441,-1.50987,good
1962,-1.00929,0.485185,-1.49639,1.85513,2.36358,0.615001,-1.81962,good
1963,-0.588401,-0.861715,2.35138,2.29641,0.633615,0.59414,-0.121785,good
1964,-0.351184,-1.94062,0.73009,0.837835,-0.537397,2.73456,0.141406,good
1965,-1.14669,-1.54656,-0.357795,1.43267,1.72294,0.152415,2.42433,bad
1966,-4.29845,0.808509,1.9727,0.741377,1.06713,-0.926395,-1.93063,good
1967,1.30071,-3.78251,-2.5173,-0.473819,2.07225,0.249531,-1.94031,good
1968,-2.85189,-0.610943,-1.19441,1.17797,-0.273821,1.4913,-1.1317,bad
1969,-2.73708,-2.42958,4.12072,0.617623,0.595397,0.460919,-0.94401,good
1970,-0.466922,0.853342,-3.11645,-0.0591561,-2.2643,3.82982,-0.142375,good
1971,-2.37771,0.231443,-1.38954,-0.690197,0.903694,2.40873,-0.827195,bad
1972,-1.24766,-1.98022,2.40287,1.33067,0.606993,0.82281,2.45073,good
1973,0.905834,-0.751364,-3.48599,0.997933,-1.82429,4.78743,-6.54761,bad
1974,-1.38988,-0.534275,0.251202,0.792016,1.06549,0.519635,-0.475792,bad
1975,-3.56155,-1.3507,2.52092,2.3849,-0.643284,-0.115917,1.30347,bad
1976,-1.53862,0.19429,-0.925397,1.11938,-0.678275,1.80914,1.15591,bad
1977,-2.68851,-0.0693666,0.120967,2.60786,-3.384,2.08603,-3.54797,bad
1978,-0.656901,-1.23835,1.03687,2.13684,2.91987,0.690907,-2.32116,good
1979,-3.57258,1.05964,1.46963,-1.68431,1.32631,0.308535,-2.09056,good
1980,0.264645,-2.38742,0.747919,3.2684,3.20095,0.241229,-0.270345,good
1981,-1.68512,-4.6212,4.93104,-0.763766,1.51706,2.21166,1.30756,good
1982,-1.53181,-2.7556,1.13134,0.0895047,-0.331716,-0.87352,4.78757,bad
1983,-0.228743,-3.57368,0.838212,2.55214,2.39774,1.49048,-3.17284,good
1984,-1.50701,-0.372182,-4.48602,0.0483061,-1.10981,4.96181,-0.393669,bad
1985,-1.94242,-2.25291,2.65257,1.33893,0.105914,1.46318,1.45458,good
1986,1.19603,-1.92152,2.43293,0.292713,0.519452,1.31273,-1.48323,good
1987,-3.93922,-0.703665,3.13251,2.00104,3.25578,-1.50618,0.402124,good
1988,1.27926,0.126719,-0.986087,1.05557,0.124431,-1.09757,-0.621715,bad
1989,0.536039,-2.90143,-0.649095,0.676679,-0.0993454,-0.941104,-0.445385,good
1990,-1.39974,-1.16986,-0.514639,2.55417,2.45588,0.409372,0.356405,good
1991,-2.79344,-0.0116503,0.807352,-1.53125,1.52673,0.968054,-2.73883,good
1992,-2.58562,-0.0458072,0.870952,-0.136893,-0.0370323,1.07186,1.50001,good
1993,1.07495,0.664999,-0.426342,1.31777,3.45673,-2.58915,1.91462,good
1994,-3.44944,1.67903,0.0841888,1.7093,3.57689,-2.20723,-2.1432,good
1995,-0.726807,0.232627,-0.147579,-2.58449,0.740858,-0.476961,1.40048,good
1996,-0.853173,-3.68528,4.86268,1.33523,1.87305,0.618674,0.597077,good
1997,-3.2539,1.37631,0.355548,-0.634738,0.846778,-0.441785,-1.11597,good
1998,-1.28335,-0.186851,0.400307,2.2019,1.15765,0.173308,0.65765,good
1999,2.41562,-0.996883,-3.57564,-0.327394,4.08303,0.964865,-0.319051,bad
2000,-1.11105,-0.951366,-1.14709,0.241394,-0.755813,0.286725,-2.72048,bad
2001,-6.9058,-0.599815,3.64081,-0.807991,3.09099,-1.91256,-2.13525,good
2002,5.40328,-4.02672,-3.99169,1.62155,2.08626,3.16207,4.91594,good
2003,0.430265,2.58052,0.469364,0.93806,1.33932,-2.7229,2.57904,good
2004,0.448403,-1.39409,1.27039,0.874448,1.73006,-2.75757,1.7609,good
2005,-0.0890216,0.664595,-1.7842,0.744093,1.09813,1.64764,-3.48411,bad
2006,-3.65523,0.557338,-0.326563,2.16042,5.02798,-1.98061,-2.03106,good
2007,-1.77417,-0.216195,0.410931,0.757487,1.04485,-0.930623,2.18927,bad
2008,-1.91207,-1.20584,-3.64744,1.10101,-2.65518,2.26952,-2.19788,bad
2009,-0.288879,-0.779341,1.01342,1.22057,1.67427,-0.871922,0.0676099,bad
2010,-0.509275,-1.61525,1.42395,1.60077,0.676753,0.981744,1.03431,good
2011,1.46474,-3.36212,-2.56797,2.72543,1.96287,-0.537778,1.78815,good
2012,0.113911,-4.07722,1.573,0.961492,-1.38492,0.495942,-2.87024,bad
2013,1.63653,-0.331393,-5.28659,0.624402,2.17935,2.36522,-1.37768,bad
2014,-0.575758,-4.42599,-0.261718,-1.5574,5.07923,-1.72759,1.50904,good
2015,0.476745,-2.93169,-0.319191,0.730417,-2.8698,-0.00172506,-3.0484,bad
2016,-2.25373,-0.356549,-2.40045,1.67124,1.08207,1.40913,-1.78859,bad
2017,-0.922571,-1.97724,3.45112,3.80967,-4.92968,-5.6114,-1.09425,bad
2018,-1.55779,-1.47114,-1.66922,0.306207,2.12575,3.33578,-0.649065,bad
2019,0.153654,-1.16303,-2.76013,0.982071,1.72553,2.38751,0.257694,bad
2020,1.16478,-2.34064,-0.490883,2.89687,0.863537,2.69413,-0.201641,good
2021,1.58122,-1.9383,0.709167,0.961857,-0.913408,3.31693,0.855149,good
2022,3.73316,-2.63031,1.51431,1.7119,-1.67854,-1.70619,-0.510457,bad
2023,2.31623,-3.85337,-1.18845,3.76561,0.940406,-1.02542,2.48045,good
2024,-0.0799886,-1.12181,-2.11242,3.12087,-2.88931,3.30489,-1.44618,bad
2025,-3.52359,0.494273,-0.27502,0.0461702,-3.12281,-2.13291,-1.66871,good
2026,-1.78366,-2.93348,0.276864,0.284644,2.38723,1.77253,1.18641,bad
2027,3.02663,-0.767463,-3.01615,-0.285969,1.8662,1.47152,0.432627,good
2028,-2.0244,-2.34418,-0.223759,-0.468512,5.81224,0.784823,4.43452,bad
2029,-1.57119,1.18153,0.985553,-0.248954,-0.558788,0.147129,-0.450351,good
2030,-4.80546,2.31363,0.755489,-0.768511,1.50576,-1.12425,-2.42828,good
2031,3.15256,0.67312,-1.70485,4.51237,1.35095,-1.02299,4.8206,good
2032,1.10571,-0.943268,0.131487,-2.08108,2.09337,-0.651311,1.17507,good
2033,0.236507,-2.09885,-3.9438,2.18871,-0.836872,1.27869,-3.21277,bad
2034,-0.62033,-0.482663,0.33424,1.04374,1.26654,0.698872,-2.28301,good
2035,-5.87977,0.985776,0.483918,0.896278,3.64008,-1.69247,-1.42499,good
2036,-0.568806,-1.89388,1.45093,0.545213,-3.62203,-0.95201,-1.37332,bad
2037,1.57003,-0.910843,-3.69612,2.35382,-1.27693,1.0161,0.327346,good
2038,3.94788,-1.64114,-4.28282,-0.298039,6.3283,-0.195912,1.88518,bad
2039,1.52599,-2.20814,-1.03105,2.53459,-1.32271,-0.569179,-1.73601,bad
2040,-0.519382,-2.40905,-1.39965,1.38905,2.12127,-1.97834,-0.0833745,good
2041,-4.41895,-3.25706,-0.880694,-2.07327,-1.33274,5.91789,-3.50805,bad
2042,-3.36044,-0.453961,0.985228,-1.7602,0.0938011,1.95417,-1.71727,bad
2043,-0.661029,-2.02804,-1.00388,0.0959211,1.11053,1.14425,1.98743,bad
2044,-3.86967,0.548426,-2.41187,-0.338116,1.52193,2.49669,-2.42309,bad
2045,-0.596809,4.36957,0.181874,3.25568,-1.4913,-3.31006,2.72871,good
2046,-2.14047,-1.47274,-0.545664,1.37205,0.662564,1.26681,3.60477,bad
2047,-2.49314,-2.43837,0.709133,0.462362,-0.888791,0.528669,-3.23577,bad
2048,-1.89839,-3.68262,4.52189,1.28901,2.63041,0.242001,-0.299101,good
2049,-0.869006,1.48972,-3.33962,0.887946,-1.32116,2.64741,2.35563,bad
2050,-1.25141,-0.0434874,0.5905,0.88716,1.36871,-0.614643,-1.01692,bad
2051,-2.22111,-3.08552,-0.737283,-0.9311,-0.906037,2.9296,-4.18344,bad
2052,0.23555,-0.743988,-2.23898,1.92971,-1.33181,0.934118,-0.286911,bad
2053,0.302576,-2.01177,1.90014,0.53309,1.70329,1.26136,-0.449605,bad
2054,-1.77037,-2.61978,2.71019,0.433079,2.9805,1.3073,-3.08885,good
2055,-0.567317,3.33282,-4.5574,-1.00806,-1.19047,2.60012,-3.02319,good
2056,-0.792812,1.36526,-1.13933,1.44881,-0.494653,0.758329,2.34466,bad
2057,-2.61869,1.93338,-0.681005,2.04694,2.01863,-1.16915,-2.48612,good
2058,-0.485951,-3.29563,3.06904,1.28381,0.287897,1.82132,0.29329,good
2059,1.33572,0.728218,-2.59538,1.42396,-0.0384476,-0.617971,-0.292091,bad
2060,1.84788,0.469678,-0.994128,-1.02946,4.30833,-2.85749,1.84029,bad
2061,-1.3671,1.25319,2.69962,0.1517,1.04205,0.371809,3.31612,bad
2062,-1.6217,2.1192,-1.6574,0.817748,-0.984822,0.230292,1.50176,bad
2063,-1.23107,0.549602,-0.915629,0.555967,-0.316264,0.552083,-1.19107,bad
2064,0.0587429,-3.28981,3.87265,1.1945,1.27026,1.17635,-0.839104,good
2065,-0.00744028,-2.04406,-3.74941,1.00264,-2.52652,2.46568,-2.37639,bad
2066,0.665185,1.02835,-1.28116,2.60348,-0.143779,0.733716,1.10528,good
2067,2.25539,-3.51953,-2.49839,0.688478,0.966497,0.363295,-2.00854,good
2068,-1.03796,-0.108222,0.629297,1.42479,0.333889,-1.37491,0.284573,bad
2069,-0.769127,-2.15843,1.90239,1.12719,-0.20149,1.91293,-0.0628929,good
2070,-1.0953,-0.689905,0.0795525,0.421389,-0.71175,-1.9947,-0.155531,good
2071,-2.02343,-1.66136,2.59276,0.701536,0.78741,0.931921,0.341899,good
2072,0.131874,-0.768469,-4.7361,-1.74469,3.88677,2.00964,0.163437,bad
2073,-0.396577,-1.99988,-1.20753,0.483109,0.0576742,1.38719,-0.0950124,bad
2074,0.876894,-0.900904,0.373229,1.06284,-3.23027,-1.7716,-0.550515,bad
2075,-2.29581,-2.91769,-1.0588,0.617372,-1.9594,2.53123,-3.00412,bad
2076,-1.81129,-1.20425,1.45335,1.44539,0.424619,0.412867,1.0885,good
2077,-2.46635,-1.85199,2.66271,1.89249,1.06939,0.290928,-0.398543,good
2078,-0.198222,-0.49662,0.351847,0.0588357,1.80372,0.368059,-4.53476,good
2079,1.10955,-2.79013,-0.322444,1.79733,-4.66715,-0.252454,-1.12693,bad
2080,-2.85917,0.126925,2.57579,1.55587,0.820582,0.0767406,0.159723,good
2081,1.6373,-1.26338,-2.50423,2.17505,-1.61821,0.74397,-1.01426,bad
2082,1.22393,-1.57832,-2.49606,1.97822,-0.999784,1.46506,-1.49487,bad
2083,-0.729854,-0.512729,-2.41885,3.08769,-0.296059,-1.76026,0.0792761,good
2084,-4.8865,-0.358219,1.17125,-1.4063,0.790601,0.559698,-2.13744,good
2085,-2.04953,-1.26874,2.49869,-0.0781542,-0.0602798,1.82578,1.88658,good
2086,-3.30927,-0.714364,-0.95321,-1.55561,-1.43257,1.38957,-3.12238,bad
2087,1.73057,-2.40775,-0.497006,-1.80788,0.962065,0.636255,1.38272,good
2088,-2.64703,0.0916782,-2.89185,-0.583634,-0.911459,3.69308,-0.618402,bad
2089,-1.89958,-1.09315,-3.18082,0.77127,-1.91628,1.97506,-2.24664,bad
2090,-1.83405,0.852072,-2.35821,0.657596,-1.53212,1.98356,0.810123,bad
2091,-0.000752023,-3.55489,-1.11015,2.0933,-1.96888,0.401408,-3.51356,bad
2092,-2.64947,-2.98552,3.76068,-0.0839115,1.78952,0.35965,-3.42701,good
2093,1.83521,2.63461,-2.24074,1.25277,0.553616,0.0159866,3.29211,good
2094,-0.599057,2.04643,-2.87766,0.505389,0.228996,1.89056,2.21176,bad
2095,-1.54579,-2.28982,0.214997,2.27404,-2.36932,-0.110317,-1.49866,bad
2096,-1.88894,-1.48368,2.04219,-1.9035,-0.653685,3.42962,-1.4204,good
2097,-2.42594,0.545867,0.566561,-1.14918,1.22872,-0.20719,-4.11808,good
2098,2.56305,-0.594134,-5.57188,0.37069,-0.735662,2.90431,-4.06828,bad
2099,-1.67072,0.2511,0.771103,1.52679,1.64884,0.696441,-1.13921,good
2100,-1.47345,-0.117987,-4.14893,2.17134,-0.870415,3.48606,0.556336,bad
2101,-0.920416,0.822876,-0.637388,0.784929,2.51582,-0.80661,-3.63564,good
2102,0.0253238,-0.774397,-4.81966,1.12953,-3.01792,2.71616,-0.991162,bad
2103,0.544929,-2.95004,-1.56064,0.391412,1.89848,3.01834,-3.03674,bad
2104,-0.736511,-1.4656,0.210434,-0.156905,0.514416,-1.75427,0.638419,good
2105,-1.71663,-1.22801,-0.872325,0.931502,-2.08236,0.0027327,-2.24638,bad
2106,-0.489237,4.09389,-0.117897,3.42727,-1.23298,-3.75972,-0.360763,good
2107,-3.63918,-0.338087,0.336547,-0.691196,1.00709,4.55224,1.13699,bad
2108,-0.999039,-1.54005,2.15718,1.55869,0.67853,0.748516,-1.35695,good
2109,-0.0902709,-1.72682,1.35385,0.264375,2.00633,1.03835,-3.39114,good
2110,-1.11417,-0.782227,-1.01555,3.8689,-0.455818,-1.20025,-0.778001,bad
2111,-0.694672,-1.57337,-2.50197,2.81721,-3.07967,2.54475,0.518192,bad
2112,-0.496456,-0.748864,0.824485,0.112491,-0.536665,1.82799,-0.856481,good
2113,-1.22593,-1.2427,-1.20639,2.78705,1.79635,-2.92569,0.933023,good
2114,-0.322462,-2.57514,0.329671,0.311692,-1.84351,0.237368,-2.7156,bad
2115,-1.80462,-2.01247,-2.07045,0.0949625,4.64971,1.99074,4.43077,bad
2116,1.13975,0.166731,-2.01151,2.45291,-2.62588,-0.249664,-1.93413,bad
2117,1.20843,-4.5258,3.42247,0.756226,0.509642,2.8419,-0.575944,good
2118,-0.799236,-1.05869,-2.44806,-1.49106,5.79413,-0.32508,2.3094,bad
2119,-2.90055,-2.39204,4.16222,0.973912,1.28532,0.319056,0.106719,good
2120,4.83461,-5.18742,-1.23002,1.0102,4.75943,0.311024,2.60787,good
2121,-0.677032,-2.8088,3.8868,2.5644,3.02089,0.313849,0.391851,good
2122,-4.38052,0.809744,0.866778,-0.296215,1.27731,-0.535528,-1.10934,good
2123,-2.6493,-0.212369,2.47278,-1.88787,-1.40651,2.43967,1.37113,bad
2124,0.324869,-0.9209,-1.86131,2.15073,0.402145,0.015448,-1.36108,bad
2125,-1.55818,-1.17279,0.194825,-0.164852,-0.839426,1.01101,-1.63868,bad
2126,-2.26057,-0.598818,2.60525,1.53407,1.35584,-3.36762,6.26718,bad
2127,-1.48904,-0.448913,-2.55861,1.00779,0.556597,2.00544,-1.39245,bad
2128,-0.792714,-0.229621,-3.05572,1.94534,-0.509488,2.21565,0.148123,bad
2129,-1.87006,0.488218,2.42015,-2.46543,0.324377,1.30047,-2.04663,good
2130,0.112633,-1.00423,-0.924331,3.03364,0.189144,1.91468,0.837869,good
2131,2.61756,0.0819242,-0.364518,1.38766,0.909088,-0.704888,2.26955,good
2132,1.02747,-1.01202,-0.246329,2.04692,-2.11566,-0.0378731,1.13691,bad
2133,0.292054,-2.83945,0.334109,1.39653,-0.439525,-0.263255,-2.94724,bad
2134,-1.47733,0.598281,-3.95894,1.10841,-2.30838,1.97106,0.200554,bad
2135,0.899359,-1.9603,-0.961782,1.97022,0.607313,3.05771,1.19257,good
2136,-1.15043,-0.459379,0.634941,0.776135,1.55748,0.489847,-2.07392,good
2137,-1.28812,-2.04499,-1.57237,2.047,0.50247,1.19218,-2.71186,bad
2138,-0.142938,-0.481338,-2.28602,1.40062,0.147894,-1.12956,-2.21466,good
2139,-0.601345,0.652419,-0.924715,1.8707,-0.862523,0.858216,2.19947,bad
2140,-1.50036,-2.54776,-0.821351,0.771692,-1.20318,1.06833,-3.25719,bad
2141,2.31342,-1.96335,-1.54802,-0.0312637,-1.46396,4.3283,-0.835055,good
2142,3.72624,-1.35824,-0.487664,2.82649,1.79548,-0.903647,4.09381,good
2143,2.88491,0.0345869,-0.305573,1.4621,-2.29888,-0.933146,1.87557,bad
2144,0.15571,-1.44987,-3.61958,-0.488882,3.14292,2.72513,0.240347,bad
2145,1.65267,-4.98084,0.873584,4.47975,-1.87782,-2.15469,-3.54577,bad
2146,-1.86576,1.05789,-0.485028,-0.063378,-1.78389,2.25571,-0.150867,good
2147,1.47263,-0.53348,-4.39963,2.29179,0.149332,0.556242,-0.858438,good
2148,0.0942816,1.04111,-0.610461,1.28457,1.10715,-2.0035,2.87221,bad
2149,1.13605,-0.29527,-1.61919,1.98742,0.0197363,-0.840226,2.56885,bad
2150,-0.144186,0.620743,-1.93127,3.20963,0.427105,1.09351,2.25212,bad
2151,-0.211409,3.16426,-1.10867,3.98078,1.26356,-3.79146,0.126465,good
2152,0.763503,-2.33909,1.64153,0.879753,-1.78068,0.666351,0.179404,bad
2153,-0.823277,1.27701,-0.501903,-0.763764,0.315998,-1.18531,2.22162,good
2154,-0.440815,-0.0458228,-1.63842,1.06109,-0.50402,0.851915,-0.129357,bad
2155,0.602284,-2.20563,-0.261153,1.9548,3.7887,-2.59097,2.89283,good
2156,-1.58674,-2.82386,3.47299,1.76257,0.683963,0.42757,-2.17935,good
2157,0.782667,-1.86594,-0.643716,1.09549,1.03694,2.83564,-1.27718,good
2158,1.83704,-1.35852,-1.2287,2.7566,-0.909358,0.283966,0.467697,bad
2159,0.586695,-1.33389,-0.292023,1.13649,-1.93756,-0.40092,-0.921239,bad
2160,0.155221,-0.735738,-1.37711,3.19289,-2.94616,-1.04691,-0.594522,good
2161,-2.476,-0.45207,0.931481,1.45811,0.692759,0.409611,0.288334,good
2162,-2.80267,-1.62847,-3.31633,1.04471,0.0633204,4.65538,-1.60634,bad
2163,0.530865,-0.814332,0.0164631,1.48046,2.03364,-2.74193,-0.533809,good
2164,-1.21879,0.556168,1.2946,1.16456,0.66153,-0.801403,0.939596,bad
2165,0.429784,-1.90391,-1.47421,1.09704,-2.20361,0.726146,-1.66203,bad
2166,-0.0620902,-0.213947,-0.242226,2.85039,1.90828,0.217774,-0.247001,good
2167,1.93147,-0.322817,-2.58281,0.634082,0.813084,0.786991,-3.26176,bad
2168,1.71602,-3.91078,-2.83585,1.29878,0.993305,0.547552,0.24613,good
2169,-0.877527,-0.403725,0.783132,0.90313,-0.130448,0.35969,0.483467,bad
